id,name,album_name,artists,year,genre,popularity,mood,language,mood_distance
1ldDlELX4ZMOZL24BmUtPU,"""Are We Taping Now?""",The Legendary Typewriter Tape: 6/25/64 Jorma's House,"[""Janis Joplin"", ""Jorma Kaukonen""]",2022,Rock,0,Calm,english,4.648185989753969
5MlPFlwzOsJRkCtULJmfeJ,Knock the Cover Off the Ball,The Natural,"[""Randy Newman""]",1984,Pop,19,Calm,english,2.265464533919812
10lNLjUExk8lUin4pYkQKQ,"Panis angelicus, CFF 209",100 Christmas Masterworks,"[""Pl\u00e1cido Domingo"", ""Orchestra Sinfonica di Milano Giuseppe Verdi"", ""Marcello Viotti""]",2018,Classical,6,Calm,french,2.955526450425728
3xMuMLXbvbv6LSQaJlkyOh,"""Please Miss Giry, I Want To Go Back...""",Love Never Dies,"[""Andrew Lloyd Webber""]",2010,Pop,6,Calm,english,2.6720635184107677
0FxUnU4EjDoDGRiFuVjyBH,#4,Selected Ambient Works Volume II,"[""Aphex Twin""]",1994,Electronic,0,Calm,,1.771997567655164
1h6opGQWoSSmIM0FyYKJo4,'05: Never Again,50 Song Memoir,"[""The Magnetic Fields""]",2017,Pop,9,Calm,english,1.8622248124059315
1uuarumWVhe76uxFcAQRCG,'Cello Song,The John Peel Session,"[""Nick Drake""]",2014,Folk,25,Calm,english,0.6624759655633584
3jRM8BzihiklERuYx5n9x8,'Frisco Depot,Live in England,"[""Mickey Newbury""]",1998,Country,0,Calm,english,2.840267679146176
3VS1qUm62nDLZJtxd0V2bb,'Round Midnight,'Round Midnight,"[""Betty Carter""]",2005,Jazz,40,Calm,english,3.085851635536109
4h983KK9mNuc9fnX0wHVe5,'Round Midnight,Because of You,"[""Kenny Rankin""]",1991,Pop,0,Calm,english,2.590479815027777
1oXBulkrwnsySKDgDxfbMa,'Round Midnight - Take 2,Thelonious Monk's Greatest Hits,"[""Thelonious Monk""]",1997,Jazz,2,Calm,english,1.7916909566235957
3lSpczrXGWy6Bzc28KGHhE,'S Wonderful,Amoroso,"[""Jo\u00e3o Gilberto""]",1977,Jazz,52,Calm,english,1.6217425242324388
4AUhzHKWTkwgNtre0pntpD,'Song',To Carry Alongside,"[""German Error Message""]",2010,Electronic,36,Calm,english,1.0347256080490908
5hoclIZb2neFz4fZjJ2YZN,Sons of Scotland,More Music from Braveheart,"[""James Horner"", ""Mel Gibson"", ""Eric Rigler"", ""London Symphony Orchestra""]",1997,Classical,23,Calm,english,2.50029127786268
6BXbJwdT4v6k4QdOUagTFF,'Tis So Sweet,Faith (Deluxe Edition),"[""Jim Brickman""]",2016,Pop,12,Calm,english,0.8653525578131621
5SzZKsAFb0IBF2qcrmPuxp,'Tis So Sweet To Trust In Jesus,Classical Praise Volume 3: Piano & Cello,"[""Phillip Keveren & Anthony LaMarchina""]",2005,Pop,34,Calm,english,2.357686776075225
3rdoCg64WQJp3LEOeARtp2,'sí Do Mhaimeo í,ANÚNA,"[""Michael McGlynn"", ""An\u00fana""]",2005,Classical,0,Calm,english,1.817436626676429
4zBICpDOISnN4xD9E5n4a8,'twas in the Moon of Wintertime(the Huron Christmas Carol),December,"[""Jesse Brown""]",2012,Classical,54,Calm,english,1.2812170578242137
7v3j07pAbGH03yJhK9SBIj,(-),Ellengæst,"[""Crippled Black Phoenix""]",2020,Rock,12,Calm,english,3.550071867485173
56cTVsbYT9qIgOHSk0J9wJ,(---) Pt. 4,Love of Life (Deluxe),"[""Swans""]",2015,Rock,6,Calm,english,5.987213063271634
6DEaElhv0ogtMnuODOnylV,(2 Moons),No Flashlight,"[""Mount Eerie""]",2015,Rock,8,Calm,english,3.322796943959162
51nO64TP2SAEbxCpCixzJh,(333),[for the profane],"[""selki girl""]",2020,Electronic,5,Calm,,1.9142926138562293
3hzHZoQ2LFfFqesE0t49a9,(A Rhyme) This Time,This Time,"[""Al Jarreau""]",1980,Jazz,20,Calm,english,1.9299276579887363
0WuBXakz0QthSPaUjpnjVs,(BedHead),Everybody Works,"[""Jay Som""]",2017,Pop,0,Calm,english,1.731166740815541
1sKZUXsZUHe9AhxxszanrW,(Hear The) Ballad of the Swords,"The Revenge of the Horned One, Pt. II","[""Countess""]",2002,Rock,0,Calm,english,2.1134576310675124
0hzM1ILSHv4ojxpZrL2hQM,(How Can I Face) Wintertime Alone,Christmas in Hollywood,"[""Plas Johnson""]",2000,Jazz,1,Calm,english,1.2507669122694205
2aODUMrXCZ4DD7A1uqogn0,(How Will I Know) I'm Falling in Love Again,Phases And Stages,"[""Willie Nelson""]",1974,Country,21,Calm,english,2.0400836097713224
1kQsO7KMZVueNItSwoTyGl,(I Love You) For Sentimental Reasons,Table For Two,"[""David Huntsinger""]",2008,Classical,31,Calm,english,1.771627154892939
5QnCtH7euld6R68UwcWrte,(I Love You) For Sentimental Reasons,The Nat King Cole Story,"[""Nat King Cole""]",1991,Jazz,65,Calm,english,2.6778826893714727
2uQkCAAe3tVGTvxZDVxfG9,(I'm Arfaid) The Masquerade Is Over,Love For Sale,"[""George Benson""]",2010,Jazz,0,Calm,english,2.816621702210692
6e7oObDahu70V9bd1zsqON,(March 19th 1983) It Was Probably Green,Songs About Leaving,"[""Carissa's Wierd""]",2010,Rock,37,Calm,english,1.355957464047988
0fC1AwMWp2DKssTRupAYGJ,(Nice Dream),Hold Me to This - Christopher O'Riley Plays Radiohead,"[""Christopher O'Riley""]",2005,Electronic,18,Calm,english,1.6071071750062251
42wAZSiIJApKlrpcOtPDiC,(Our) Love Is Here To Stay - Live,The Unforgettable Nhøp Trio Live,"[""Niels-Henning \u00d8rsted Pedersen""]",2007,Jazz,3,Calm,english,4.443337447872185
3reEIhyxoza0Lo7uzAQh59,(Something),Sauna,"[""Mount Eerie""]",2015,Rock,8,Calm,english,3.239775023978606
0OBtwVKHJhmROyihSTenR5,"(There Is) No Greater Love - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",People Time,"[""Stan Getz"", ""Kenny Barron""]",2009,Jazz,8,Calm,english,4.791506260695678
3ez4nhSoUYWxUKaYtMEx90,(They Long To Be) Close To You,Burt Bacharach,"[""Burt Bacharach""]",1971,Pop,31,Calm,english,2.5769120866436426
4JX4uiphPXHKbNL4lqa5xB,(They Long to Be) Close to You,Mixtape,"[""Sungha Jung""]",2017,Folk,23,Calm,english,1.932417138645358
2wVaVgOYzFupaxHA5mYIEG,(deeperthanbefore),Underneath,"[""Code Orange""]",2020,Rock,19,Calm,english,3.4401795898027427
50z5rFb0tF8N9NMhdb5UWY,(untitled),Akron/Family,"[""Akron/Family""]",2005,Folk,6,Calm,english,1.6476431103041695
1htaPCWAvl0XwYIt5j1IdE,******* (Plastic Jesus),Transmissions From the Satellite Heart,"[""The Flaming Lips""]",1993,Rock,26,Calm,english,2.9270261110657847
6Wrs0EgZ8VXnFFrFBYlVav,-,Scar Sighted,"[""Leviathan""]",2015,Rock,19,Calm,english,2.034997359136306
6WjuNJRctaD7z3C75t6No6,...Of Silence,Silence,"[""Sonata Arctica""]",2001,Rock,0,Calm,english,4.455307727444125
4vASxWalsVTg5ghgFjagbo,...Pretty Please - Interlude,Snowflakes,"[""Toni Braxton""]",2001,R&B,29,Calm,english,2.3405251189842406
4V280eLfyBuD3RMz8CaNw2,...You,Kaleidoscope,"[""DJ Food""]",2000,Electronic,15,Calm,english,1.4149306702152666
6YPRWU79U3rbxUN1Gy5SoR,10 Laws,The Education of the Individual Soul,"[""East Forest""]",2008,Electronic,0,Calm,english,2.024285522479282
4ijhoUbvSSWrPsnEkV2OAo,10 miles,abysskiss,"[""Adrianne Lenker""]",2018,Electronic,0,Calm,english,1.7378290623454162
4KYiNLDZWaLA7Zs4bPppdj,"10,000 Miles","10,000 Miles","[""Lily Kershaw""]",2017,Folk,0,Calm,english,3.0607563426810485
7MI5YhSIIqSmmATiDgbCRj,"10,000 Miles",Party Doll And Other Favorites,"[""Mary Chapin Carpenter""]",1989,Country,38,Calm,english,2.7228224824706877
4EfQMKRCwyyL467J0TRk7A,1000 Foot Face,Every Country's Sun,"[""Mogwai""]",2017,Rock,0,Calm,english,1.905835914599728
51WFPE6iJ1GgqxJgofdGtM,1000 Words (Final Fantasy X-2),Final Fantasy: Piano Collections,"[""Jeremy Ng""]",2015,Classical,15,Calm,english,1.0535398645018577
6mZbq7l3k5J0MyLeeeKwJn,1001 Nights,Lhasa,"[""Lhasa De Sela""]",2009,Pop,23,Calm,english,1.95525501071635
4SyToBTS5jTosSSLD6LNK1,1001 Nights - Live,Lhasa Live in Reykjavik,"[""Lhasa De Sela""]",2017,Pop,9,Calm,english,4.4622290669827365
4AJFPg5gJNH1J1OSyfSFgt,10:15 Saturday Night - Robert Smith Home Demo 2/78,Three Imaginary Boys (Deluxe Edition),"[""The Cure""]",1979,Rock,21,Calm,english,0.96616570275805
54eTQQQHJFuM9i1llW7ddV,10:56 (Audiotree Live Version),Oathbreaker on Audiotree Live,"[""Oathbreaker""]",2016,Rock,0,Calm,english,3.084468434317097
4PwQM1GyHJjBCwzlZyn81o,111,22 Dreams,"[""Paul Weller""]",2008,Pop,0,Calm,english,3.630212927654783
1Cl0cJQF5tSpsPz2jA8cQJ,"12 Valses Nobles, D. 969: No. 1-4, 9-10 & 12",Spring Piano,"[""Franz Schubert"", ""Isabel Mourao""]",2019,Classical,0,Calm,english,2.397703971871633
5zU4NF1tgkFibXlR5rjwwM,12월의 기적 (Miracles In December),Beautiful,"[""REYNAH""]",2015,Classical,17,Calm,english,1.0329296454600403
5V7X7XvIgwhIYyLNZKEwmo,1453: An Empire Crumbles,Seeking Infinity,"[""PANTHEIST""]",2018,Rock,1,Calm,english,2.217474805887057
2COO2fSrfnYc6g0sgMRHDd,17,Put Your Back N 2 It,"[""Perfume Genius""]",2012,Pop,21,Calm,english,2.5271388469510843
5UVBumEwdUnzvqxrXOYLFA,17,The Year of Hibernation,"[""Youth Lagoon""]",2011,Pop,51,Calm,english,2.2052583737961844
0S9dal8NuWMxOgmxCmViVU,19 Hours Left,On the Eve of a Goodbye,"[""The Reticent""]",2016,Rock,8,Calm,english,2.0381256251001427
32s3mVXhDJrJD5V0maPkRB,1921,Inland,"[""Leif Vollebekk""]",2010,Folk,0,Calm,english,2.0520087974222645
2pgCxpkxaDoyhnZfSYxrwp,1st Antiphon & Small Litany,Liturgy No. 3 - English (The Divine Liturgy of St. John Chrysostom),"[""Roman Hurko""]",2011,Classical,28,Calm,english,2.90366919588009
3FBeczv2ihLPb2wMQs3D4F,"1st Book of Songs: No. 17, Come Again, Sweet Love Doth Now Invite",Dowland: Tears of the Muse,"[""John Dowland"", ""Daniel Taylor"", ""Andreas Martin""]",1998,Classical,0,Calm,english,2.289816355441632
0JPJlqw1oqpIS84H3FSUFn,1st Day Of May,100 Acres Of Sycamore,"[""Fionn Regan""]",2011,Pop,0,Calm,english,1.3160053978989192
4UF0SctRrB9cZg64z36yVK,"2 Rossetti Songs: No. 2, Remember",Hear My Prayer - Hymns and Anthems,"[""Stephen Chatman"", ""Choir of St John's, Elora"", ""Noel Edison""]",2006,Classical,0,Calm,english,3.48395565695556
50Y02a5buFXaEQ3zTfm9GY,"20,000 Deaths For Eidelyn Gonzales, 20,000 Deaths For Jamie Peterson",Fag Patrol,"[""Xiu Xiu""]",2006,Pop,0,Calm,english,1.5272349911708587
4JNpq7GnALN0YpkASCGkzo,200 More Miles,The Trinity Session,"[""Cowboy Junkies""]",1988,Country,20,Calm,english,2.8877264985798567
5hzAq3YMt60plv1Cil3vj9,2017,2017,"[""German Error Message""]",2016,Electronic,34,Calm,english,1.515563082577233
3mAyjnYIWLeDixdNO6Joz6,21 M◊◊N WATER,"22, A Million","[""Bon Iver""]",2016,Rock,0,Calm,english,1.910227969995168
2Hi5uVlloGucpHjKIsn3ak,23,Heart Under,"[""Just Mustard""]",2022,Rock,0,Calm,english,2.997771541658946
1Euizjkb2SxVJmyrYBPey7,28 Days In The Valley,28 Days In The Valley,"[""Dorothy""]",2018,Rock,20,Calm,english,1.4408446470993033
5qngJJcuGPqUyX3VPKvH11,29 #Strafford APTS,"22, A Million","[""Bon Iver""]",2016,Rock,53,Calm,english,1.934022927798504
4w4eqWcd35o8oZDD6Yh5ck,2B2,Mr. M,"[""Lambchop""]",2012,Country,0,Calm,english,2.1059280575669663
7twb9uInucXLMRiydzbJF0,"Book of Songs, Book 2: Flow, My Tears, Fall from Your Springs",Discover Early Music,"[""John Dowland"", ""Steven Rickards"", ""Dorothy Linell""]",2005,Classical,0,Calm,english,2.494009075907107
7KiV3ZJIlbrfzlAge8V4Oe,3 Nocturnes: No. 1. Ballade to the Moon,The Heart's Reflection (Music of Daniel Elder),"[""Daniel Elder"", ""Westminster Choir"", ""John Hudson"", ""Joe Miller""]",2013,Classical,0,Calm,english,2.50077481320267
0MUK0HV0RulwfPRN9IbQhr,3 Nocturnes: No. 2. Star Sonnet,The Heart's Reflection (Music of Daniel Elder),"[""Daniel Elder"", ""Westminster Choir"", ""John Hudson"", ""Joe Miller""]",2013,Classical,0,Calm,english,3.309961294450606
0z4CDdMcq1xvr68fuwcK9I,34.0522° N,UltraViolet,"[""80purppp""]",2020,R&B,0,Calm,english,3.554263268869478
4FQogopMmxGctxSRFAMqLc,340000,Thank You Neil,"[""Dumbo Gets Mad""]",2015,Rock,16,Calm,english,2.799691943420687
0dPm7dSUeAMC3j2PrsaxQt,35,Gold Record,"[""Bill Callahan""]",2020,Country,20,Calm,english,1.9485790095104596
0Dqj2CM5ckyG0ucPWu47Kh,3rd Nocturnal Prayer,Dark Metal,"[""Bethlehem""]",2014,Rock,14,Calm,,3.5173700908342456
2jZPEeW2ynykb2GkVqpOkJ,4 + 20,Deja Vu,"[""Crosby, Stills, Nash & Young""]",1970,Rock,50,Calm,english,2.776681362314801
48BbSlOOFZWew5mj5YDOsN,4 Minute Warning - Live at Electric Lady,Live at Electric Lady,"[""Perfume Genius""]",2022,Pop,13,Calm,english,1.6986712912219923
6i680EsBojQArEMkNO6m67,"4 Shakespeare Songs: Double, double toil and trouble",Shakespeare in Song,"[""Jaakko M\u00e4ntyj\u00e4rvi"", ""Phoenix Chorale"", ""Charles Bruffy""]",2004,Classical,0,Calm,english,2.501270162571641
4XmXp9QYEXNloFDNpuAVCt,4:30AM (Apparently They Were Travelling Abroad),The Pros And Cons Of Hitch Hiking,"[""Roger Waters""]",1984,Rock,34,Calm,english,3.3243617397174146
75ih3nROp0L6NyeJAlv9Fc,4ever,The Unknown,"[""Dillon""]",2014,Rock,4,Calm,english,2.196856088326637
6JzRpK2Fq0ae0uxB1fMyxL,4th of July,Azure Ray,"[""Azure Ray""]",2001,Rock,10,Calm,english,1.8043849862717387
7i8wAKUOcb9BWK50mFOOHU,5.17,5.17,"[""Thom Yorke""]",2022,Rock,47,Calm,english,1.962870325083874
6EEsq4kLMZ0pTX0dSunSd2,"51°3'46.403""",Through The Annular,"[""Clem Leek""]",2010,Electronic,5,Calm,english,3.3369224805915247
7wLJEmQEI9TMxxmrDcZjVb,5:11AM (The Moment of Clarity),The Pros And Cons Of Hitch Hiking,"[""Roger Waters""]",1984,Rock,30,Calm,english,3.026334053906815
27KIoqAArXM81wOkQ9Z8YW,82nd St.,Colfax,"[""The Delines""]",2014,Country,4,Calm,english,2.1937147833722523
7EROK3PMgkCG3wdwcbeauW,9.13,Suncity,"[""Khalid""]",2018,Pop,38,Calm,english,2.5257939076353453
0S7gSujoFEpMh3V3mjXQbZ,99 Biker Friends,"A Nice Night for an Evening, Vol. 2","[""Bowling For Soup""]",2019,Pop,0,Calm,english,2.316963586007025
6DtJ0Ha9UWEfEMbuRVZWfb,"999,999",The Slip,"[""Nine Inch Nails""]",2008,Rock,31,Calm,,2.095233243138453
5BxXJkFPImXtsdLCMioUFj,A Beautiful Meditation,A Beautiful Meditation,"[""Lizzy Jeff""]",2020,Hip-Hop,25,Calm,english,1.46652766308167
5Pq2X4BWFjISGGnEUoawCT,A Beautiful Song,13th and Pine,"[""Nazz""]",2009,Rock,0,Calm,english,1.5745340922806697
2WacIXFoDnbh1JbAOl8nqF,A Beauty of the Abyss,Slough of Despond,"[""Talsur""]",2017,Rock,0,Calm,english,1.4587939523616835
6QS69eUB8qS1ugzl1DyKH9,A Blueprint Of Something Never Finished,Everywhere And Right Here,"[""The Six Parts Seven""]",2004,Rock,16,Calm,english,1.247344845353634
2gbHp8LHdS8Y6QRQIxjNR2,Whitacre: A Boy And A Girl,Light & Gold,"[""Eric Whitacre"", ""Eric Whitacre Singers""]",2010,Classical,29,Calm,english,3.3251572595977303
5tPg61yOKYM21m9y2oai9T,A Bridge Ablaze,Hearts of No Light,"[""Schammasch""]",2019,Rock,11,Calm,english,2.0747831559947536
47kMkh5TPEiZS6CnyKpfHu,A Chaos Of Desire,A Chaos Of Desire,"[""Black Tape For A Blue Girl""]",1991,Rock,0,Calm,english,2.8619280680931185
0K2Ei5FPCtn5iM8QRrANTo,A Cherry On Top,Shaking The Habitual,"[""The Knife""]",2013,Electronic,0,Calm,english,1.7830940276267853
5SwcaUUicfCJQGXvA71jXI,A Cherry on Top,Shaking the Habitual,"[""The Knife""]",2013,Electronic,17,Calm,english,1.5662019938113048
0qKV9QXctdZUwQI1PgQLKz,A Child Is Born,Lazy Afternoon,"[""Barbra Streisand""]",1975,Classical,21,Calm,english,3.322730620269444
4gEYLaI5G9m8Ex0bVDNybP,A Child Is Born,Ballads,"[""Stanley Turrentine""]",1993,Jazz,54,Calm,english,0.6140257991822587
5DqobGKm29qWFJxFCzVrFO,A Child Is Born - Remastered 2003,Together Again (Remastered 2003),"[""Tony Bennett"", ""Bill Evans""]",1977,Jazz,53,Calm,english,2.6474224957482293
3m5IVVa9RuxZh5bsJieuuD,A Clare Benediction (Version for Mixed Choir & Orchestra),Rutter: Mass of the Children & Other Works,"[""John Rutter"", ""The Cambridge Singers"", ""City of London Sinfonia""]",2003,Classical,0,Calm,english,2.165595015664393
7vNhyeKYzynpoQNWi1ai7K,A Clare Benediction,Be Thou My Vision: Sacred Music by John Rutter,"[""John Rutter"", ""The Cambridge Singers"", ""City of London Sinfonia""]",2004,Classical,0,Calm,english,2.165595015664393
3tD50oKARQZzX1mtGWN3yu,A Cold Cell,Backwards,"[""Coil""]",2016,Electronic,10,Calm,english,2.526405888921759
0l1eUyn6IJa006hKeAKStj,A Cutscene,"Saviour, Save Yourself","[""Mountains of the Moon""]",2020,Folk,29,Calm,english,1.4774169742592698
4DSqljPAdrm1DbybSWFTll,A Dance 'Round the Memory Tree - Soundtrack,The Chronicles of Narnia: Prince Caspian,"[""Oren Lavie""]",2008,Pop,34,Calm,english,2.7659477231712213
3mExBX39jPSfsEveZDxbpc,A Day In The Life Of A Tree - Remastered 2009,Surf's Up,"[""The Beach Boys""]",1971,Rock,36,Calm,english,2.3351234295359826
6B8UfxWPUDmvcgkgWGfPAr,A Day Without Glasses,Damaged,"[""Lambchop""]",2006,Country,0,Calm,english,2.2851135068329804
4UtpoVPLb62obQ7xtobuFK,A Dedication,Within and Without,"[""Washed Out""]",2011,Electronic,28,Calm,english,2.6746757011042024
2K5nXwm0nWu2wj2xRpKjVC,A Different Kind Of Mindfuck,Acts of the Unspeakable,"[""Autopsy""]",1992,Rock,0,Calm,english,2.6076452490294986
6IBb4rEEh6iZGEsWiLn896,A Dream,Songs For Drella,"[""Lou Reed"", ""John Cale""]",1990,Rock,22,Calm,english,3.087818696042115
5jAzL2lxRsKsgMjiPWoZrt,A Dream Is a Wish Your Heart Makes,Broken Blossom,"[""Bette Midler""]",1977,Pop,7,Calm,english,2.530991942069494
6E5By4xxtTgxOP4JfP1CvX,A Dream Is a Wish Your Heart Makes,Disney Peaceful Piano: Lullaby,"[""Disney Peaceful Piano"", ""Disney""]",2018,Classical,58,Calm,english,1.7904089067466262
3uVkugZz6yCTw5Z8sDI19F,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",Disney's Greatest Volume 2,"[""Ilene Woods"", ""Cinderella's Mice Chorus""]",2001,Classical,45,Calm,english,2.6969975211974195
5MomsuW7Pk7pe6fKC5gZIk,A Dream Within a Dream,Ultimate The Alan Parsons Project,"[""The Alan Parsons Project""]",2003,Rock,0,Calm,english,1.959610875770054
2zSenW0JTWqvm5Pp0BaZae,A Dream in the Night (The Angel & the Soldier Boy),In a Lifetime,"[""Clannad""]",2020,Folk,0,Calm,english,2.8030420300219787
6PPAm8FFuLCOhlQLhMjd1n,"A Dream, The Veil",Devarrow,"[""Devarrow""]",2019,Folk,1,Calm,english,2.5434643590490182
5WXTRWFEU33lQD7LCBFmJc,A Druids Passing,The Middle Kingdom,"[""Cruachan""]",2000,Rock,5,Calm,english,2.4353982636796827
6UMSmrBT27HLowEz9SCvIC,A Dying Light,Pleine Noirceur,"[""Fuck The Facts""]",2020,Rock,2,Calm,english,2.4596476860202188
4yIUZfyWZ5T6NiiV0khwzw,A Fabricated Life,The Great Dismal,"[""Nothing""]",2020,Rock,28,Calm,english,3.299660606372479
0uALpHsRA8sG1yo3JXtVRr,A Foggy Day,Gershwin For Lovers,"[""Marcus Roberts""]",1994,Jazz,17,Calm,english,1.5871888735299478
3kuZ5X7Fi0cboiV6FfbFdW,A Fondness For Crawling,Scavengers,"[""Calla""]",2001,Rock,2,Calm,english,4.542477740890414
2TEeq21CmDLaAReiLaaZfW,A Gaelic Blessing,British Choral Music,"[""John Rutter"", ""Michael Leighton Jones"", ""Joshua van Konkelenberg"", ""The Choir of Trinity College, Melbourne""]",2012,Classical,25,Calm,english,1.8151504386633943
5qqlWVVTQAjyLisX0s1sp4,A Gal In Calico - Live At The Spotlight Club/1958,The Complete Ahmad Jamal Trio Argo Sessions 1956-62,"[""Ahmad Jamal Trio""]",2010,Jazz,8,Calm,english,4.306567277105741
4srUd1Wyp3oa3CtaN0ZOdi,A Gentle Place - Remastered in 2004,Banba,"[""Clannad""]",1993,Folk,0,Calm,english,1.661690845410719
6EZCqpC0kPt8s7LRVfFozC,A Ghost in Gleaming Stars,Shards of Silver Fade,"[""Midnight Odyssey""]",2015,Rock,0,Calm,english,3.005767038527663
0Jgt7G1fPUOFovsrEBLGmH,A Girl's Garden - Randall Thompson,Frostiana,"[""Randall Thompson"", ""Exultate""]",2004,Classical,10,Calm,english,2.3835187167822043
4lmiTDeRpEqmFJU1HmppAW,A Good Friend Is Hard to Find,Deliverance,"[""Shawn James""]",2014,Country,19,Calm,english,2.7252542185680384
332p0eBBS7QOe7YB5DxgIa,A Gothic Love Song,How I Devoured Apocalypse Balloon - Disc one,"[""Current 93""]",2005,Electronic,1,Calm,english,4.686756567731486
1audfn0M2y51sgmKFHCxoC,A Heart Full Of Love,Les Misérables (Original Broadway Cast Recording),"[""Judy Kuhn""]",1987,Classical,36,Calm,english,2.9106742756712864
4PLjBIVh23AhSp24Vesm6o,A Heart Like Mine,My Utmost For His Highest Quiet Prayers,"[""Bryan Duncan""]",1996,Pop,0,Calm,english,2.211699403645968
1DA35gOp3ymS8qhEdlVmfY,A Heart Needs A Home,The Best Of Richard And Linda Thompson: The Island Record Years,"[""Richard Thompson""]",2000,Folk,9,Calm,english,1.6300547175857036
6tlElWJzaJOt6eHHILrLKc,A House Is Not A Home,The Look Of Love,"[""Valerie Joyce""]",2001,Jazz,0,Calm,english,2.3256403432221737
74VCNgRkEHpiektpX0Jnye,A House Is Not A Home,I Will Say Goodbye,"[""Bill Evans Trio""]",1980,Jazz,37,Calm,english,1.241738907260829
01QDkn7Jk9M464XlN0PQaM,A House Is Not a Home,Dreamer,"[""Eliane Elias""]",2004,Jazz,23,Calm,english,1.30477230083992
0NVgOr4EbHiCfYMM4WvgpA,A Hymn to the Virgin,The Mystery of Christmas,"[""Benjamin Britten"", ""The Elora Singers"", ""Noel Edison""]",1998,Classical,0,Calm,english,2.700006003541399
3q5V0EgrzELUOOZhBa0j9E,A Hymn to the Virgin,"Britten: Rejoice in the Lamb / Hymn To St. Cecilia / Missa Brevis, Op. 63","[""Benjamin Britten"", ""Christopher de la Hoyde"", ""William Goldring"", ""Reuben Thomas"", ""Simon Wall"", ""Choir of St. John's College, Cambridge"", ""Christopher Robinson""]",2000,Classical,11,Calm,english,3.653694200386471
3zaZr7uZTXv8HuSTXwcBw8,A Hymn to the Virgin,Britten (The Best Of),"[""Benjamin Britten"", ""Choir of St. John's College, Cambridge"", ""Christopher Robinson""]",2008,Classical,0,Calm,english,3.332485887919721
7uFW3SV4LS2auJeks12zR2,A Jar of Sand,Neath The Puke Tree,"[""Smog""]",2000,Folk,0,Calm,english,5.548645925765612
5fxfFBYhfCIBSU9LvHk0pF,A Journey,a journey...,"[""Hinako Omori""]",2022,Electronic,0,Calm,english,1.7936321705086424
4HzJ4ZKtekyuVENPYZXtyf,A Joyless Occasion,The Hallowing,"[""Autumn Tears""]",2007,Electronic,1,Calm,english,1.2688614775779572
4262W7tGxTCfz0wIQfCT4o,A King is Born,Sins of Hyrule,"[""ROZEN""]",2017,Classical,16,Calm,english,1.7173201492380317
3XiVu4ma5noVwm9r2nmyYT,A Kingdom from a Spark (feat. Jessica DiCicco),"Adventure Time, Vol. 2 (Original Soundtrack)","[""Adventure Time"", ""Jessica DiCicco""]",2019,Rock,22,Calm,english,2.164356645019712
57NnNbr2gpTEowTidtEaOg,A Kiss To Your Twin,Eliza,"[""Anna Calvi""]",2013,Rock,3,Calm,english,1.7323272717019014
4doJ2YkvGkdbZPbLHNH1cG,A Kiss to Build a Dream On,Sessions from the 17th Ward,"[""Amber Rubarth""]",2012,Folk,0,Calm,english,2.5503912784230387
7dXjq4Wp7eEPsGVsOhRQDQ,A Life (1895 - 1915),Mark Hollis,"[""Mark Hollis""]",1998,Rock,27,Calm,english,2.354482079832038
2QmemE64Re1EeUxX9OUPNT,A Light,"Advent, Vol. 1.","[""The Brilliance""]",2011,Electronic,48,Calm,english,1.627719155274002
6eAXXP4dIbWPLS3BzscuW7,A Little Bit Colder,Stream_error,"[""stream_error""]",2018,Electronic,33,Calm,english,2.5714673201781744
4jS5Ho70Scjk6rucwTgaNe,A Little Fall Of Rain,Les Misérables (Original Broadway Cast Recording),"[""Frances Ruffelle""]",1987,Pop,35,Calm,english,2.8951739566164854
2DLK2GKAEycJjWT50BHNKy,A Little Night Music: Finale: Send in the Clowns,A Little Night Music (Original Broadway Cast Recording),"[""Stephen Sondheim"", ""Glynis Johns"", ""Len Cariou"", ""Original Broadway Cast of A Little Night Music"", ""Harold Hastings""]",1973,Classical,18,Calm,english,2.7177929498277176
1w7A720nVn9ZW7bHwSfQUN,A Little Night Music: Send in the Clowns,A Little Night Music (Original Broadway Cast Recording),"[""Stephen Sondheim"", ""Glynis Johns"", ""Harold Hastings"", ""Original Broadway Cast of A Little Night Music"", ""Len Cariou""]",1973,Classical,30,Calm,english,2.585407547775139
3NN6R66hHv1UvgnFkhzbg7,A Little Place Called The Moon,The Gods We Can Touch,"[""AURORA""]",2022,Pop,39,Calm,english,1.5723982527459266
6vqkOTnKmyFzfZGdaXqFR6,A Machine That Thinks And Feels,Chappie (Original Motion Picture Soundtrack),"[""Hans Zimmer"", ""Steve Mazzaro"", ""Andrew Kawczynski""]",2015,Classical,9,Calm,english,1.4879209644343914
7oGWwZnEU44po8Xh1g8GIw,"A Map a String a Light, Pt. 2",Acoustics 2 - EP,"[""Yvette Young""]",2017,Rock,23,Calm,english,1.8010613544296092
6KNoycngsDcmFAk3iZRe8l,A Million Billion Stars,It's Immaterial,"[""Black Marble""]",2016,Electronic,28,Calm,english,1.5196255438667694
1ixSXH4wf5oHmGA07zoK3o,A Minute to Breathe,Before the Flood (Music from the Motion Picture),"[""Trent Reznor and Atticus Ross""]",2016,Classical,29,Calm,english,1.0341538073853531
